T(K),26.912
196.0,1.8926759019772892
196.5,1.9659012691258897
197.0,2.0391266362744904
197.5,2.1123520034230903
198.0,2.18557737057169
198.5,2.2588027377202904
199.0,2.332028104868891
199.5,2.405253472017491
200.0,2.478478839166091
200.5,2.5517042063146915
201.0,2.6249295734632914
201.5,2.698154940611891
202.0,2.7713803077604915
202.5,2.8446056749090913
203.0,2.917831042057691
203.5,2.9910564092062915
204.0,3.064281776354892
204.5,3.1375071435034925
205.0,3.2107325106520923
205.5,3.2839578778006926
206.0,3.3571832449492898
206.5,3.3811729159887896
207.0,3.405162587028289
207.5,3.429152258067788
208.0,3.4531419291072876
208.5,3.4771316001467865
209.0,3.5011212711862862
209.5,3.525110942225786
210.0,3.549100613265285
210.5,3.5730902843047847
211.0,3.5970799553442836
211.5,3.6210696263837834
212.0,3.645059297423283
212.5,3.669048968462782
213.0,3.6930386395022814
213.5,3.7170283105417807
214.0,3.741017981581281
214.5,3.7650076526207794
215.0,3.788997323660279
215.5,3.8129869946997785
216.0,3.8369766657392765
216.5,3.8429441250855416
217.0,3.848911584431806
217.5,3.8548790437780713
218.0,3.8608465031243355
218.5,3.8668139624705997
219.0,3.8727814218168644
219.5,3.8787488811631294
220.0,3.884716340509393
220.5,3.8906837998556583
221.0,3.8966512592019233
221.5,3.902618718548187
222.0,3.9085861778944517
222.5,3.914553637240717
223.0,3.920521096586981
223.5,3.9264885559332456
224.0,3.932456015279511
224.5,3.9384234746257754
225.0,3.9443909339720395
225.5,3.9503583933183046
226.0,3.9563258526645684
226.5,3.9584935574203906
227.0,3.9606612621762114
227.5,3.9628289669320336
228.0,3.964996671687855
228.5,3.9671643764436753
229.0,3.9693320811994974
229.5,3.9714997859553187
230.0,3.97366749071114
230.5,3.9758351954669617
231.0,3.9780029002227835
231.5,3.9801706049786043
232.0,3.9823383097344265
232.5,3.9845060144902478
233.0,3.9866737192460686
233.5,3.98884142400189
234.0,3.9910091287577125
234.5,3.9931768335135334
235.0,3.9953445382693547
235.5,3.997512243025177
236.0,3.999679947780997
236.5,4.002032816667792
237.0,4.0043856855545865
237.5,4.00673855444138
238.0,4.009091423328175
238.5,4.011444292214969
239.0,4.013797161101762
239.5,4.016150029988557
240.0,4.018502898875352
240.5,4.020855767762146
241.0,4.023208636648941
241.5,4.025561505535735
242.0,4.0279143744225285
242.5,4.030267243309323
243.0,4.032620112196117
243.5,4.034972981082912
244.0,4.037325849969706
244.5,4.0396787188565
245.0,4.042031587743295
245.5,4.044384456630088
246.0,4.046737325516883
246.5,4.04664661171607
247.0,4.046555897915256
247.5,4.046465184114442
248.0,4.046374470313629
248.5,4.046283756512815
249.0,4.0461930427120025
249.5,4.0461023289111875
250.0,4.046011615110374
250.5,4.045920901309562
251.0,4.045830187508749
251.5,4.045739473707934
252.0,4.045648759907121
252.5,4.045558046106308
253.0,4.045467332305495
253.5,4.04537661850468
254.0,4.045285904703867
254.5,4.045195190903053
255.0,4.04510447710224
255.5,4.045013763301427
256.0,4.044923049500612
256.5,4.048024956071125
257.0,4.051126862641636
257.5,4.054228769212149
258.0,4.057330675782662
258.5,4.060432582353174
259.0,4.063534488923686
259.5,4.066636395494198
260.0,4.06973830206471
260.5,4.072840208635222
261.0,4.075942115205734
261.5,4.079044021776246
262.0,4.082145928346759
262.5,4.08524783491727
263.0,4.088349741487783
263.5,4.091451648058294
264.0,4.094553554628807
264.5,4.09765546119932
265.0,4.100757367769832
265.5,4.103859274340344
266.0,4.106961180910854
266.5,4.109956616952281
267.0,4.112952052993706
267.5,4.115947489035128
268.0,4.118942925076555
268.5,4.121938361117979
269.0,4.124933797159404
269.5,4.127929233200828
270.0,4.130924669242253
270.5,4.133920105283677
271.0,4.136915541325103
271.5,4.139910977366527
272.0,4.1429064134079505
272.5,4.145901849449376
273.0,4.1488972854908015
273.5,4.151892721532226
274.0,4.154888157573651
274.5,4.157883593615074
275.0,4.1608790296565
275.5,4.1638744656979245
276.0,4.166869901739348
276.5,4.1696271589961444
277.0,4.172384416252941
277.5,4.175141673509735
278.0,4.177898930766531
278.5,4.1806561880233275
279.0,4.183413445280123
279.5,4.186170702536917
280.0,4.188927959793713
280.5,4.191685217050509
281.0,4.194442474307305
281.5,4.197199731564099
282.0,4.199956988820896
282.5,4.20271424607769
283.0,4.205471503334487
283.5,4.2082287605912825
284.0,4.210986017848077
284.5,4.213743275104873
285.0,4.216500532361669
285.5,4.219257789618465
286.0,4.222015046875259
286.5,4.227515646707284
287.0,4.233016246539311
287.5,4.2385168463713345
288.0,4.244017446203359
288.5,4.249518046035384
289.0,4.255018645867408
289.5,4.260519245699434
290.0,4.266019845531457
290.5,4.271520445363484
291.0,4.277021045195508
291.5,4.282521645027532
292.0,4.288022244859556
292.5,4.293522844691582
293.0,4.299023444523608
293.5,4.304524044355632
294.0,4.310024644187656
294.5,4.315525244019681
295.0,4.321025843851707
295.5,4.326526443683732
296.0,4.332027043515756
296.5,4.333817336260744
297.0,4.335607629005733
297.5,4.337397921750721
298.0,4.33918821449571
298.5,4.340978507240698
299.0,4.342768799985687
299.5,4.344559092730676
300.0,4.346349385475665
300.5,4.348139678220653
301.0,4.349929970965641
301.5,4.35172026371063
302.0,4.353510556455618
302.5,4.3553008492006065
303.0,4.357091141945595
303.5,4.358881434690584
304.0,4.360671727435572
304.5,4.362462020180561
305.0,4.36425231292555
305.5,4.366042605670538
306.0,4.367832898415527
306.5,4.367193044726383
307.0,4.366553191037239
307.5,4.365913337348095
308.0,4.365273483658953
308.5,4.364633629969808
309.0,4.363993776280664
309.5,4.363353922591523
310.0,4.3627140689023785
310.5,4.3620742152132355
311.0,4.3614343615240925
311.5,4.360794507834948
312.0,4.360154654145805
312.5,4.359514800456662
313.0,4.358874946767518
313.5,4.358235093078374
314.0,4.357595239389231
314.5,4.356955385700087
315.0,4.356315532010944
315.5,4.3556756783218
316.0,4.355035824632658
316.5,4.346939450894797
