T(K),X,m,cp(J/gK),cpm(J/molK)
175.12739399999998,0.3289397490890575,28.781584081507315,1.333715162664651,23.629017237494235
175.1759555,0.3288536360119216,28.770357431002264,1.3727185920917644,24.320149666778633
175.22504650000002,0.32876658857685576,28.75901189489638,1.285507937926174,22.775172263559558
175.273825,0.32868009975065304,28.74774208041711,1.4906981059140372,26.41063077520813
175.322539,0.3285937296691555,28.736490636333002,1.35747177816751,24.05038576601746
175.371264,0.3285073443787044,28.72524010615252,1.547371385025474,27.414981836680287
175.419829,0.3284212469441015,28.71402994521574,1.4486361031504236,25.665803336906105
175.4687145,0.32833458545721816,28.70274924512376,1.541487326000702,27.311005302128173
175.517607,0.3282479156301104,28.691470370411686,1.5056963984976832,26.677019769264895
175.566378,0.3281614651508792,28.680222939781306,1.63106525074698,28.898373486022038
175.61526350000003,0.32807481560529345,28.668952514316757,1.5512292344443572,27.484017438983084
175.664118,0.3279882248176268,28.65769263491318,1.7108772348337429,30.312743940473062
175.712641,0.32790222527509494,28.64651251010769,1.6969324251921611,30.06582363852678
175.761519,0.32781560018113515,28.63525395434469,1.718300067406508,30.4445622636081
175.810519,0.327728762444008,28.62397067373423,1.757381728492593,31.13716073815985
175.85952600000002,0.32764191579612384,28.612689150312903,1.8132223039765716,32.12670086946733
175.90832699999999,0.32755543759552036,28.601458384317713,1.9106356538529305,33.852840941863285
175.9568805,0.32746940125283586,28.590287867749787,1.9872615126765472,35.210680570396555
176.00585,0.3273826309861002,28.579024956628054,1.946059856883139,34.480834273264236
176.05483850000002,0.32729583020874886,28.56776099225925,2.1297236859154736,37.735230392132564
176.10361699999999,0.32720940457519576,28.556548597204706,2.1565279321632578,38.21034836351414
176.1524565,0.32712287383136096,28.545325451249553,2.296381067308074,40.68853322447299
176.20105949999999,0.327036764970966,28.53415988921418,2.4202146212873763,42.88289667320136
176.24946799999998,0.32695100346449074,28.52304220760595,2.5828576750492136,45.76493572705629
176.2981705,0.32686472380234016,28.51186021360041,2.6138157622065084,46.31370388593321
176.3472085,0.32677785243453705,28.50060442921902,2.810161011210272,49.792957418249046
176.396113,0.32669122013361446,28.48938251285133,3.007850340657424,53.2960608171603
176.4450745,0.3266044893479773,28.478150731588244,3.2104915104069196,56.88694157026276
176.4939025,0.32651799744285287,28.46695276665904,3.527526926130933,62.50482780180345
176.54273849999998,0.32643149367986185,28.455756142929964,3.762227486188179,66.66385803685235
176.59134899999998,0.32634539156378917,28.444614361925765,4.24982412464335,75.30407979003435
176.6404135,0.3262584874532445,28.433371688962797,4.358830223823884,77.23598301199914
176.689364,0.32617178734269825,28.422158296965343,5.151337631330716,91.27921817061764
176.737872,0.32608587294859287,28.411049372043006,5.45728534015529,96.70094308302251
176.7865205,0.32599971159849606,28.399911359472146,6.197110439366988,109.81089753831837
176.835337,0.3259132545246192,28.38873798089521,6.581707773489398,116.6264258580043
176.884146,0.3258268124767185,28.377569409255123,7.520745917046248,133.2666411790568
176.932726,0.3257407776446198,28.366456294601694,8.080016144677886,143.1775473161093
176.98145899999997,0.3256544734251959,28.35531123221684,8.950804211205696,158.6086646783015
177.03015749999997,0.3255682317994476,28.344177102259337,9.640479924936622,170.83059976477384
177.07894,0.3254818428344622,28.333026804677505,10.520732525423014,186.42972282306798
177.12771099999998,0.32539547557447296,28.321882163286713,11.31039828997188,200.4237741357173
177.1763365,0.3253093672306112,28.310773772301054,12.346282708854943,218.78105439188712
177.224802,0.3252235433897425,28.299704904623685,13.21344966699937,234.1487575440226
177.273516,0.32513728059476416,28.288582261123203,14.04091222115777,248.81303424589683
177.32232499999998,0.3250508505958535,28.27744090986597,15.067862172917529,267.0125083124096
177.3708975,0.32496484032331896,28.266356496163933,16.202987225279717,287.1291008788959
177.41944,0.32487888402904425,28.25528186045488,17.11695122940287,303.3267327356843
177.468146,0.32479263899924743,28.244172857875466,18.133171596343452,321.33660798796126
177.5165655,0.3247069019803456,28.233132103434787,19.491365778201533,345.40677533777205
177.565138,0.32462089466344407,28.222059357904772,20.10491601174988,356.281274781112
177.6139775,0.3245344151182876,28.210928659871783,21.37875814221923,378.8570507078367
177.66249299999998,0.32444850974295053,28.19987468411277,22.58964878206145,400.317457571994
177.7109515,0.3243627056833049,28.188836551262952,23.595611321765567,418.14646864698324
177.759501,0.3242767408031906,28.177780541062155,24.63983824755848,436.65376071827745
177.80794,0.3241909718144094,28.16675252770499,25.85284837982494,458.15232972199647
177.856402,0.32410516225646696,28.155722098870758,26.694798256350776,473.075320144109
177.904753,0.3240195493205887,28.144719735716542,28.059901396802665,497.26962667764735
177.953131,0.3239338885800216,28.133714017925325,28.664953014588544,507.99468910241245
178.0014595,0.32384831541396036,28.122722336057095,30.117879041501745,533.7457933572576
178.0496925,0.3237629111974563,28.111755128992698,30.727608761640475,544.5540389558817
178.0980935,0.32367720928571514,28.100752477626333,31.789671626673986,563.3786786359111
178.146567,0.32359137869950505,28.089736101056126,32.482140886384784,575.6535137327852
178.195254,0.3235051696949727,28.07867396833212,33.29233016592383,590.0147458474684
178.2436585,0.3234194604531891,28.067678758544336,34.69014066881481,614.790120516423
178.292063,0.3233337506831959,28.056686266415056,35.00852486202168,620.4356962388221
178.340872,0.3232473240542302,28.045604654728017,35.720168312080936,633.050893098376
178.3892465,0.3231616661174982,28.034624397079032,37.3482035671153,661.9070263975055
178.4374225,0.3230763589204525,28.023691861634983,37.61094328901314,666.5667340903469
178.4856935,0.32299088267867004,28.012740425603752,38.70866145572901,686.0246233219555
178.53412500000002,0.3229051213261061,28.00175523930685,38.784504140908716,687.3721643524726
178.5826515,0.32281919076615234,27.990751169877512,39.94942182170052,708.0213398462137
178.63114,0.32273332643772235,27.97975837103593,40.184810546218266,712.1966465376777
178.6794765,0.322647730145564,27.968802661555216,41.52327804688659,735.9219793820645
178.7279385,0.3225619104072003,27.957821131990503,41.16751360298627,729.6203339715049
178.77646499999997,0.32247597516341453,27.946827609911132,42.57287007201121,754.5314947781619
178.8246785,0.3223905928620378,27.93590758620521,42.8690807630761,759.7850640106956
178.873045,0.3223049381864439,27.924955491817816,43.36719568002845,768.6171401926058
178.921572,0.32221899776611446,27.913969643161582,43.62056538397257,773.1115607318167
178.970381,0.3221325563306089,27.902922559232167,43.873959668022394,777.6064838795729
179.01871699999998,0.3220469509305298,27.89198509570625,45.645699253385395,809.0121599436366
179.06658,0.3219621815415378,27.881157167496596,45.90283598937012,813.5735586315529
179.114878,0.321876639948519,27.870233346834247,45.863629287147994,812.8826749108143
179.163489,0.3217905421125982,27.85924127546599,46.387695423042345,822.1752550234296
179.21184399999999,0.32170489574637773,27.848309611624455,47.53282671810098,842.4757154738634
179.2600885,0.3216194430890807,27.83740542316499,47.75086820920368,846.3444701200859
179.3084245,0.3215338262779205,27.82648304252758,48.46161062769063,858.9460286202403
179.35677950000002,0.32144817365064093,27.815558850735496,48.797939486419104,864.9114784487399
179.405024,0.3213627145276009,27.80466208680529,49.741768697827276,881.6445758680502
179.45338650000002,0.32127704407596414,27.793741130930165,49.48496569057365,877.0972203551488
179.5019325,0.3211910461723657,27.78278120510363,50.18328007893277,889.4789168190539
179.5502155,0.32110551171212687,27.771883096659366,50.80051676723829,900.423634458502
179.5985895,0.32101981351614406,27.76096687999766,50.569286312972935,896.3295734946147
179.64651700000002,0.3209349037624319,27.750153812284623,52.27594070254929,926.584185923352
179.6944755,0.32084993646028964,27.739336122433066,50.7674583538814,899.8509419436983
179.7430865,0.3207638103790852,27.728373663603293,50.844987244270996,901.2296126219593
179.791499,0.3206780331585557,27.717458371929638,51.06567816751388,905.1458446068691
179.8395145,0.3205929564810748,27.70663494801061,51.34383794863126,910.0807266068637
179.8879725,0.32050709279494927,27.69571414918053,49.39643770863757,875.5669664136217
179.936812,0.3204205500377951,27.68470977338723,49.4453188111556,876.4377713255095
179.9853385,0.3203345587718341,27.673778298332213,48.65075599783347,862.3581069188546
180.0335145,0.3202491854408554,27.662928113090924,48.332308878852615,856.7176944396556
180.08182399999998,0.3201635722915581,27.65205018569956,46.03237595119661,815.954100645781
180.1304725,0.3200773550204835,27.641098267629484,44.76643395266533,793.5183909527512
180.17880100000002,0.3199917014657339,27.630220706710187,43.40795687616153,769.4421718616953
180.2271295,0.31990604444682397,27.619345445947292,41.29468123576901,731.9862161670114
180.2758355,0.31981971477256305,27.608387554385754,39.22921905516322,695.3774592573303
180.324866,0.31973280623194056,27.597358996144635,37.35153861326956,662.0969972525091
180.373469,0.3196466517135885,27.58642890317399,36.68939995822099,650.3630930798154
180.4216445,0.31956125124397344,27.575597205092112,34.92855067881164,619.1530008477637
180.470255,0.3194750758006244,27.564669969557297,33.00906979654452,585.1306666110569
180.5191025,0.3193884762396982,27.55369174254105,31.72394191310066,562.3528338008806
180.56799949999998,0.3193017848630248,27.54270467382243,30.25297783591411,536.280544165676
180.6167285,0.3192153872262226,27.531757617019146,29.386913825491316,520.930822371981
180.6656255,0.3191286875201012,27.52077507915951,27.608171667919752,489.402171698364
180.71477750000003,0.31904153135531477,27.509737538894555,26.73077974808028,473.8512763408623
180.76327750000002,0.3189555270006194,27.49884863425122,26.211656029756046,464.651175725587
180.811919,0.31886926734947035,27.487930168915945,24.47353842873792,433.8419111460519
180.8609185,0.31878236832526596,27.47693356976011,23.77461712598683,421.4542586517413
180.90967,0.31869590456125935,27.465994834565635,22.852821334626416,405.1155408303672
180.95852100000002,0.3186092596927935,27.455035972245472,21.85124569949928,387.36238734733587
181.007666,0.3185220886138946,27.444013366825917,20.826362869541438,369.1958932979527
181.0563455,0.3184357384417946,27.43309734324656,20.669406040907464,366.41529086835243
181.10508199999998,0.3183492823269857,27.42217069757058,19.215065808127488,340.6352847785453
181.154196,0.318262151580388,27.41116159331419,18.797336026490093,333.2316491340007
181.2031155,0.3181753608583044,27.400198248949533,17.975905936049287,318.67125943454965
181.252081,0.3180884834264153,27.389226746378682,17.390808735606623,308.3003823776087
181.300955,0.3180017631794635,27.378277881907515,16.757006099794648,297.0659553198487
181.350161,0.3179144485627066,27.367256788040386,15.888943488370462,281.67847542088475
181.3992485,0.3178273388673434,27.3562643712849,15.671530403021995,277.82558092617774
181.4483285,0.3177402370620887,27.34527575678874,14.782804645455219,262.0715272486002
